gen,clustering,net,n_nodes,n_edges,seed,stat,dist_type,value
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,deg_assort,abs_diff,-0.01712471981916089
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,deg_assort,rel_diff,0.08672703629153151
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,global_ccoeff,abs_diff,-0.0035432627954627106
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,global_ccoeff,rel_diff,-0.5187739895026987
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,local_ccoeff,abs_diff,-0.01021407259148412
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,local_ccoeff,rel_diff,-1.7480621476698757
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,node_coverage,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,node_coverage,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_nodes,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_nodes,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_edges,abs_diff,8.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_edges,rel_diff,2.4452119693125896e-05
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_concomp,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_concomp,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,mean_degree,abs_diff,0.00010328711235008114
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,mean_degree,rel_diff,2.4452119693013373e-05
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,mean_kcore,abs_diff,0.01220079014640918
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,mean_kcore,rel_diff,0.005645498536352092
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_clusters,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_clusters,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_outliers,abs_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_outliers,rel_diff,0.0
ec-sbm-v1,leiden-cpm-0.0001+cm(piecewise),douban,154908,327162,4,n_disconnected_clusters,abs_diff,0.0
