config,net,n_nodes,n_edges,bucket,stat,dist_type,value
stack,anybeat,12645,49132,B0,cluster_frac_giant_ccomp,emd,0.0
stack,anybeat,12645,49132,B0,cluster_pseudo_diameter,emd,0.0780487804878049
stack,chicago_road,12979,20627,B0,frac_giant_ccomp,abs_diff,0.0
stack,chicago_road,12979,20627,B0,deg_assort,abs_diff,0.2666596575055982
stack,chicago_road,12979,20627,B0,global_ccoeff,abs_diff,0.04234025856507084
stack,chicago_road,12979,20627,B0,local_ccoeff,abs_diff,0.03503292865031057
stack,chicago_road,12979,20627,B0,node_coverage,abs_diff,0.0
stack,chicago_road,12979,20627,B0,n_nodes,rel_diff,0.0
stack,chicago_road,12979,20627,B0,n_edges,rel_diff,9.696499563657519e-06
stack,chicago_road,12979,20627,B0,n_concomp,rel_diff,0.0
stack,chicago_road,12979,20627,B0,mean_degree,rel_diff,9.696499563658005e-06
stack,chicago_road,12979,20627,B0,mean_kcore,rel_diff,0.03181029984526505
stack,chicago_road,12979,20627,B0,n_clusters,rel_diff,0.0
stack,chicago_road,12979,20627,B0,pseudo_diameter,rel_diff,2.220758848994143
stack,chicago_road,12979,20627,B0,degree,emd,3.081901533246168e-05
stack,chicago_road,12979,20627,B0,kcore,emd,0.06139147854226062
stack,chicago_road,12979,20627,B0,conductance,emd,0.0005624187523979062
stack,chicago_road,12979,20627,B0,edge_density,emd,5.322824176858421e-06
stack,chicago_road,12979,20627,B0,degree_density,emd,0.0009071845750996115
stack,chicago_road,12979,20627,B0,mincut,emd,0.0
stack,chicago_road,12979,20627,B0,modularity,emd,1.7868705103459685e-05
stack,chicago_road,12979,20627,B0,mixing_parameter,emd,0.0033431660667965313
stack,chicago_road,12979,20627,B0,concomp_sizes,emd,0.0
stack,chicago_road,12979,20627,B0,local_ccoeff_nodes,emd,0.03506374766564304
stack,chicago_road,12979,20627,B0,pagerank,emd,2.5383881929230474e-06
stack,chicago_road,12979,20627,B0,cluster_deg_assort,rmse,0.2811836891270955
stack,chicago_road,12979,20627,B0,cluster_global_ccoeff,rmse,0.04648789323589518
stack,chicago_road,12979,20627,B0,cluster_local_ccoeff,rmse,0.04014993510704425
stack,chicago_road,12979,20627,B0,cluster_mean_degree,rmse,0.0032297317436618383
stack,chicago_road,12979,20627,B0,cluster_mean_kcore,rmse,0.11271050428041003
stack,chicago_road,12979,20627,B0,cluster_n_concomp,mean_l1,0.0
stack,chicago_road,12979,20627,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,chicago_road,12979,20627,B0,cluster_pseudo_diameter,mean_l1,19.144
stack,chicago_road,12979,20627,B0,cluster_deg_assort,emd,0.24563448462441845
stack,chicago_road,12979,20627,B0,cluster_global_ccoeff,emd,0.044264037285089555
stack,chicago_road,12979,20627,B0,cluster_local_ccoeff,emd,0.03828339503937815
stack,chicago_road,12979,20627,B0,cluster_mean_degree,emd,0.0018143691501992054
stack,chicago_road,12979,20627,B0,cluster_mean_kcore,emd,0.029389629385050468
stack,chicago_road,12979,20627,B0,cluster_n_concomp,emd,0.0
stack,chicago_road,12979,20627,B0,cluster_frac_giant_ccomp,emd,0.0
stack,chicago_road,12979,20627,B0,cluster_pseudo_diameter,emd,19.144
stack,foldoc,13356,91471,B0,frac_giant_ccomp,abs_diff,0.0
stack,foldoc,13356,91471,B0,deg_assort,abs_diff,0.042212539306809786
stack,foldoc,13356,91471,B0,global_ccoeff,abs_diff,0.10886202702115644
stack,foldoc,13356,91471,B0,local_ccoeff,abs_diff,0.33480005654341527
stack,foldoc,13356,91471,B0,node_coverage,abs_diff,0.0
stack,foldoc,13356,91471,B0,n_nodes,rel_diff,0.0
stack,foldoc,13356,91471,B0,n_edges,rel_diff,0.0
stack,foldoc,13356,91471,B0,n_concomp,rel_diff,0.0
stack,foldoc,13356,91471,B0,mean_degree,rel_diff,0.0
stack,foldoc,13356,91471,B0,mean_kcore,rel_diff,0.004104903959207811
stack,foldoc,13356,91471,B0,n_clusters,rel_diff,0.0
stack,foldoc,13356,91471,B0,pseudo_diameter,rel_diff,0.35333333333333333
stack,foldoc,13356,91471,B0,degree,emd,0.0
stack,foldoc,13356,91471,B0,kcore,emd,0.6305780173704703
stack,foldoc,13356,91471,B0,conductance,emd,0.0
stack,foldoc,13356,91471,B0,edge_density,emd,0.0
stack,foldoc,13356,91471,B0,degree_density,emd,0.0
stack,foldoc,13356,91471,B0,mincut,emd,0.0
stack,foldoc,13356,91471,B0,modularity,emd,0.0
stack,foldoc,13356,91471,B0,mixing_parameter,emd,0.0
stack,foldoc,13356,91471,B0,concomp_sizes,emd,0.0
stack,foldoc,13356,91471,B0,local_ccoeff_nodes,emd,0.3348000565434153
stack,foldoc,13356,91471,B0,pagerank,emd,2.907478691235848e-06
stack,foldoc,13356,91471,B0,cluster_deg_assort,rmse,0.0422125393068097
stack,foldoc,13356,91471,B0,cluster_global_ccoeff,rmse,0.10886202702115645
stack,foldoc,13356,91471,B0,cluster_local_ccoeff,rmse,0.33480005654341527
stack,foldoc,13356,91471,B0,cluster_mean_degree,rmse,0.0
stack,foldoc,13356,91471,B0,cluster_mean_kcore,rmse,0.03144654088050345
stack,foldoc,13356,91471,B0,cluster_n_concomp,mean_l1,0.0
stack,foldoc,13356,91471,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,foldoc,13356,91471,B0,cluster_pseudo_diameter,mean_l1,1.8
stack,foldoc,13356,91471,B0,cluster_deg_assort,emd,0.0422125393068097
stack,foldoc,13356,91471,B0,cluster_global_ccoeff,emd,0.10886202702115645
stack,foldoc,13356,91471,B0,cluster_local_ccoeff,emd,0.33480005654341527
stack,foldoc,13356,91471,B0,cluster_mean_degree,emd,0.0
stack,foldoc,13356,91471,B0,cluster_mean_kcore,emd,0.03144654088050345
stack,foldoc,13356,91471,B0,cluster_n_concomp,emd,0.0
stack,foldoc,13356,91471,B0,cluster_frac_giant_ccomp,emd,0.0
stack,foldoc,13356,91471,B0,cluster_pseudo_diameter,emd,1.8
stack,inploid,14629,49485,B0,frac_giant_ccomp,abs_diff,0.0
stack,inploid,14629,49485,B0,deg_assort,abs_diff,0.0002879892270858164
stack,inploid,14629,49485,B0,global_ccoeff,abs_diff,0.0027720711096133254
stack,inploid,14629,49485,B0,local_ccoeff,abs_diff,0.07224499309224586
stack,inploid,14629,49485,B0,node_coverage,abs_diff,0.0
stack,inploid,14629,49485,B0,n_nodes,rel_diff,0.0
stack,inploid,14629,49485,B0,n_edges,rel_diff,0.002394326197908586
stack,inploid,14629,49485,B0,n_concomp,rel_diff,0.0
stack,inploid,14629,49485,B0,mean_degree,rel_diff,0.0023943261979085945
stack,inploid,14629,49485,B0,mean_kcore,rel_diff,0.003633396351704265
stack,inploid,14629,49485,B0,n_clusters,rel_diff,0.0
stack,inploid,14629,49485,B0,n_outliers,rel_diff,0.0
stack,inploid,14629,49485,B0,pseudo_diameter,rel_diff,0.18222222222222223
stack,inploid,14629,49485,B0,degree,emd,0.01643311231115263
stack,inploid,14629,49485,B0,kcore,emd,0.06513090436803601
stack,inploid,14629,49485,B0,conductance,emd,0.0038844839160630984
stack,inploid,14629,49485,B0,edge_density,emd,0.0015880468424401203
stack,inploid,14629,49485,B0,degree_density,emd,0.005981985507972538
stack,inploid,14629,49485,B0,mincut,emd,0.0
stack,inploid,14629,49485,B0,modularity,emd,4.207858177586836e-06
stack,inploid,14629,49485,B0,mixing_parameter,emd,0.0072656107238899415
stack,inploid,14629,49485,B0,concomp_sizes,emd,0.0
stack,inploid,14629,49485,B0,local_ccoeff_nodes,emd,0.07224499309224582
stack,inploid,14629,49485,B0,pagerank,emd,4.7536365472460176e-06
stack,inploid,14629,49485,B0,cluster_deg_assort,rmse,0.07358671464537804
stack,inploid,14629,49485,B0,cluster_global_ccoeff,rmse,0.04094649326436725
stack,inploid,14629,49485,B0,cluster_local_ccoeff,rmse,0.05541722496207389
stack,inploid,14629,49485,B0,cluster_mean_degree,rmse,0.07229468499881596
stack,inploid,14629,49485,B0,cluster_mean_kcore,rmse,0.053972232035603314
stack,inploid,14629,49485,B0,cluster_n_concomp,mean_l1,0.0
stack,inploid,14629,49485,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,inploid,14629,49485,B0,cluster_pseudo_diameter,mean_l1,0.18585365853658536
stack,inploid,14629,49485,B0,cluster_deg_assort,emd,0.014481165696902668
stack,inploid,14629,49485,B0,cluster_global_ccoeff,emd,0.0012500948504362047
stack,inploid,14629,49485,B0,cluster_local_ccoeff,emd,0.0037316438617530315
stack,inploid,14629,49485,B0,cluster_mean_degree,emd,0.011963971015945077
stack,inploid,14629,49485,B0,cluster_mean_kcore,emd,0.008870798599699968
stack,inploid,14629,49485,B0,cluster_n_concomp,emd,0.0
stack,inploid,14629,49485,B0,cluster_frac_giant_ccomp,emd,0.0
stack,inploid,14629,49485,B0,cluster_pseudo_diameter,emd,0.1634146341463416
stack,google,15763,148585,B0,frac_giant_ccomp,abs_diff,0.0
stack,google,15763,148585,B0,deg_assort,abs_diff,0.0102087448097686
stack,google,15763,148585,B0,global_ccoeff,abs_diff,0.002254062352382301
stack,google,15763,148585,B0,local_ccoeff,abs_diff,0.23859396789462264
stack,google,15763,148585,B0,node_coverage,abs_diff,0.0
stack,google,15763,148585,B0,n_nodes,rel_diff,0.0
stack,google,15763,148585,B0,n_edges,rel_diff,0.017273496766608092
stack,google,15763,148585,B0,n_concomp,rel_diff,0.0
stack,google,15763,148585,B0,mean_degree,rel_diff,0.017273496766608016
stack,google,15763,148585,B0,mean_kcore,rel_diff,0.22822886374074774
stack,google,15763,148585,B0,n_clusters,rel_diff,0.0
stack,google,15763,148585,B0,n_outliers,rel_diff,0.0
stack,google,15763,148585,B0,pseudo_diameter,rel_diff,0.0
stack,google,15763,148585,B0,degree,emd,0.32024360845024225
stack,google,15763,148585,B0,kcore,emd,2.513214489627611
stack,google,15763,148585,B0,conductance,emd,0.0006670465015903112
stack,google,15763,148585,B0,edge_density,emd,8.879201763063044e-05
stack,google,15763,148585,B0,degree_density,emd,0.003117513804818408
stack,google,15763,148585,B0,mincut,emd,0.0
stack,google,15763,148585,B0,modularity,emd,8.326639766272865e-06
stack,google,15763,148585,B0,mixing_parameter,emd,0.00043883877320880817
stack,google,15763,148585,B0,concomp_sizes,emd,0.0
stack,google,15763,148585,B0,local_ccoeff_nodes,emd,0.25176548046835595
stack,google,15763,148585,B0,pagerank,emd,5.531159269120619e-06
stack,google,15763,148585,B0,cluster_deg_assort,rmse,0.006601018482124089
stack,google,15763,148585,B0,cluster_global_ccoeff,rmse,0.0027984240260423305
stack,google,15763,148585,B0,cluster_local_ccoeff,rmse,0.10735245291866212
stack,google,15763,148585,B0,cluster_mean_degree,rmse,0.046200810496869416
stack,google,15763,148585,B0,cluster_mean_kcore,rmse,0.2763233093066327
stack,google,15763,148585,B0,cluster_n_concomp,mean_l1,0.0
stack,google,15763,148585,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,google,15763,148585,B0,cluster_pseudo_diameter,mean_l1,0.04081632653061224
stack,google,15763,148585,B0,cluster_deg_assort,emd,0.0007844325555562993
stack,google,15763,148585,B0,cluster_global_ccoeff,emd,0.00033777259119499846
stack,google,15763,148585,B0,cluster_local_ccoeff,emd,0.006870051377864525
stack,google,15763,148585,B0,cluster_mean_degree,emd,0.0062350276096368226
stack,google,15763,148585,B0,cluster_mean_kcore,emd,0.03001578671430517
stack,google,15763,148585,B0,cluster_n_concomp,emd,0.0
stack,google,15763,148585,B0,cluster_frac_giant_ccomp,emd,0.0
stack,google,15763,148585,B0,cluster_pseudo_diameter,emd,0.04081632653061229
stack,marvel_universe,19251,95497,B0,frac_giant_ccomp,abs_diff,0.0005713988883694343
stack,marvel_universe,19251,95497,B0,deg_assort,abs_diff,0.07572747206460954
stack,marvel_universe,19251,95497,B0,global_ccoeff,abs_diff,0.018371199182455132
stack,marvel_universe,19251,95497,B0,local_ccoeff,abs_diff,0.07886024620045354
stack,marvel_universe,19251,95497,B0,node_coverage,abs_diff,0.0
stack,marvel_universe,19251,95497,B0,n_nodes,rel_diff,0.0
stack,marvel_universe,19251,95497,B0,n_edges,rel_diff,0.0001444862604546114
stack,marvel_universe,19251,95497,B0,n_concomp,rel_diff,0.043478260869565216
stack,marvel_universe,19251,95497,B0,mean_degree,rel_diff,0.00014448626045467095
stack,marvel_universe,19251,95497,B0,mean_kcore,rel_diff,0.007022639618410905
stack,marvel_universe,19251,95497,B0,n_clusters,rel_diff,0.0
stack,marvel_universe,19251,95497,B0,n_outliers,rel_diff,0.0
stack,marvel_universe,19251,95497,B0,pseudo_diameter,rel_diff,0.20545454545454545
stack,marvel_universe,19251,95497,B0,degree,emd,0.0014544698976674763
stack,marvel_universe,19251,95497,B0,kcore,emd,0.326840164147317
stack,marvel_universe,19251,95497,B0,conductance,emd,0.006141891955200042
stack,marvel_universe,19251,95497,B0,edge_density,emd,0.004419737202897077
stack,marvel_universe,19251,95497,B0,degree_density,emd,0.011173397245519287
stack,marvel_universe,19251,95497,B0,mincut,emd,0.003039513677811523
stack,marvel_universe,19251,95497,B0,modularity,emd,2.6591490876039493e-06
stack,marvel_universe,19251,95497,B0,mixing_parameter,emd,0.009845794154471663
stack,marvel_universe,19251,95497,B0,concomp_sizes,emd,35.54166666666683
stack,marvel_universe,19251,95497,B0,local_ccoeff_nodes,emd,0.07886024620045354
stack,marvel_universe,19251,95497,B0,pagerank,emd,1.4744149144232483e-06
stack,marvel_universe,19251,95497,B0,cluster_deg_assort,rmse,0.14972225723131768
stack,marvel_universe,19251,95497,B0,cluster_global_ccoeff,rmse,0.1376777966503155
stack,marvel_universe,19251,95497,B0,cluster_local_ccoeff,rmse,0.17158590420804795
stack,marvel_universe,19251,95497,B0,cluster_mean_degree,rmse,0.12446602347724003
stack,marvel_universe,19251,95497,B0,cluster_mean_kcore,rmse,0.16184408854943585
stack,marvel_universe,19251,95497,B0,cluster_n_concomp,mean_l1,0.0
stack,marvel_universe,19251,95497,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,marvel_universe,19251,95497,B0,cluster_pseudo_diameter,mean_l1,0.3446808510638298
stack,marvel_universe,19251,95497,B0,cluster_deg_assort,emd,0.03202659948990895
stack,marvel_universe,19251,95497,B0,cluster_global_ccoeff,emd,0.05127627314500568
stack,marvel_universe,19251,95497,B0,cluster_local_ccoeff,emd,0.06404104132382943
stack,marvel_universe,19251,95497,B0,cluster_mean_degree,emd,0.022346794491038578
stack,marvel_universe,19251,95497,B0,cluster_mean_kcore,emd,0.051083248042956525
stack,marvel_universe,19251,95497,B0,cluster_n_concomp,emd,0.0
stack,marvel_universe,19251,95497,B0,cluster_frac_giant_ccomp,emd,0.0
stack,marvel_universe,19251,95497,B0,cluster_pseudo_diameter,emd,0.2765957446808508
stack,fly_hemibrain,21739,2897925,B0,frac_giant_ccomp,abs_diff,0.0
stack,fly_hemibrain,21739,2897925,B0,deg_assort,abs_diff,0.007645741105111127
stack,fly_hemibrain,21739,2897925,B0,global_ccoeff,abs_diff,0.17020151348051776
stack,fly_hemibrain,21739,2897925,B0,local_ccoeff,abs_diff,0.27501012885659354
stack,fly_hemibrain,21739,2897925,B0,node_coverage,abs_diff,0.0
stack,fly_hemibrain,21739,2897925,B0,n_nodes,rel_diff,0.0
stack,fly_hemibrain,21739,2897925,B0,n_edges,rel_diff,6.901492240652274e-08
stack,fly_hemibrain,21739,2897925,B0,n_concomp,rel_diff,0.0
stack,fly_hemibrain,21739,2897925,B0,mean_degree,rel_diff,6.901492240519087e-08
stack,fly_hemibrain,21739,2897925,B0,mean_kcore,rel_diff,0.007343698662069414
stack,fly_hemibrain,21739,2897925,B0,n_clusters,rel_diff,0.0
stack,fly_hemibrain,21739,2897925,B0,n_outliers,rel_diff,0.0
stack,fly_hemibrain,21739,2897925,B0,pseudo_diameter,rel_diff,0.25
stack,fly_hemibrain,21739,2897925,B0,degree,emd,1.8400110400662584e-05
stack,fly_hemibrain,21739,2897925,B0,kcore,emd,13.39282395694374
stack,fly_hemibrain,21739,2897925,B0,conductance,emd,3.572303261763953e-14
stack,fly_hemibrain,21739,2897925,B0,edge_density,emd,4.2334138000699185e-10
stack,fly_hemibrain,21739,2897925,B0,degree_density,emd,4.600662495590768e-06
stack,fly_hemibrain,21739,2897925,B0,mincut,emd,0.0
stack,fly_hemibrain,21739,2897925,B0,modularity,emd,2.3809161536458337e-14
stack,fly_hemibrain,21739,2897925,B0,mixing_parameter,emd,7.815918018689945e-06
stack,fly_hemibrain,21739,2897925,B0,concomp_sizes,emd,0.0
stack,fly_hemibrain,21739,2897925,B0,local_ccoeff_nodes,emd,0.27501012885659354
stack,fly_hemibrain,21739,2897925,B0,pagerank,emd,2.7765721490673356e-06
stack,fly_hemibrain,21739,2897925,B0,cluster_deg_assort,rmse,0.005405524687986725
stack,fly_hemibrain,21739,2897925,B0,cluster_global_ccoeff,rmse,0.12035068220632165
stack,fly_hemibrain,21739,2897925,B0,cluster_local_ccoeff,rmse,0.19445171235356157
stack,fly_hemibrain,21739,2897925,B0,cluster_mean_degree,rmse,1.3012638594331427e-05
stack,fly_hemibrain,21739,2897925,B0,cluster_mean_kcore,rmse,0.7480640611604934
stack,fly_hemibrain,21739,2897925,B0,cluster_n_concomp,mean_l1,0.0
stack,fly_hemibrain,21739,2897925,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,fly_hemibrain,21739,2897925,B0,cluster_pseudo_diameter,mean_l1,1.0
stack,fly_hemibrain,21739,2897925,B0,cluster_deg_assort,emd,0.00382228316274671
stack,fly_hemibrain,21739,2897925,B0,cluster_global_ccoeff,emd,0.0851007835085172
stack,fly_hemibrain,21739,2897925,B0,cluster_local_ccoeff,emd,0.13749812441853934
stack,fly_hemibrain,21739,2897925,B0,cluster_mean_degree,emd,9.201324991181536e-06
stack,fly_hemibrain,21739,2897925,B0,cluster_mean_kcore,emd,0.5289611704085331
stack,fly_hemibrain,21739,2897925,B0,cluster_n_concomp,emd,0.0
stack,fly_hemibrain,21739,2897925,B0,cluster_frac_giant_ccomp,emd,0.0
stack,fly_hemibrain,21739,2897925,B0,cluster_pseudo_diameter,emd,1.0
stack,internet_as,22963,48436,B0,frac_giant_ccomp,abs_diff,0.0
stack,internet_as,22963,48436,B0,deg_assort,abs_diff,0.008237719012018068
stack,internet_as,22963,48436,B0,global_ccoeff,abs_diff,0.002225183515809009
stack,internet_as,22963,48436,B0,local_ccoeff,abs_diff,0.02679697554880524
stack,internet_as,22963,48436,B0,node_coverage,abs_diff,0.0
stack,internet_as,22963,48436,B0,n_nodes,rel_diff,0.0
stack,internet_as,22963,48436,B0,n_edges,rel_diff,0.0072874086356293
stack,internet_as,22963,48436,B0,n_concomp,rel_diff,0.0
stack,internet_as,22963,48436,B0,mean_degree,rel_diff,0.007287408635629296
stack,internet_as,22963,48436,B0,mean_kcore,rel_diff,0.018839045701449855
stack,internet_as,22963,48436,B0,n_clusters,rel_diff,0.0
stack,internet_as,22963,48436,B0,pseudo_diameter,rel_diff,0.2038888888888889
stack,internet_as,22963,48436,B0,degree,emd,0.03051866045378162
stack,internet_as,22963,48436,B0,kcore,emd,0.05798893872751789
stack,internet_as,22963,48436,B0,conductance,emd,0.0026034695158353364
stack,internet_as,22963,48436,B0,edge_density,emd,0.0006433286144867532
stack,internet_as,22963,48436,B0,degree_density,emd,0.004294491988705019
stack,internet_as,22963,48436,B0,mincut,emd,0.0
stack,internet_as,22963,48436,B0,modularity,emd,4.04502398376003e-05
stack,internet_as,22963,48436,B0,mixing_parameter,emd,0.03317341580532483
stack,internet_as,22963,48436,B0,concomp_sizes,emd,0.0
stack,internet_as,22963,48436,B0,local_ccoeff_nodes,emd,0.02681167922357758
stack,internet_as,22963,48436,B0,pagerank,emd,1.469935863469588e-06
stack,internet_as,22963,48436,B0,cluster_deg_assort,rmse,0.0741534235780852
stack,internet_as,22963,48436,B0,cluster_global_ccoeff,rmse,0.029443444092895454
stack,internet_as,22963,48436,B0,cluster_local_ccoeff,rmse,0.06040336763511242
stack,internet_as,22963,48436,B0,cluster_mean_degree,rmse,0.04071735201541973
stack,internet_as,22963,48436,B0,cluster_mean_kcore,rmse,0.03959948915731684
stack,internet_as,22963,48436,B0,cluster_n_concomp,mean_l1,0.0
stack,internet_as,22963,48436,B0,cluster_frac_giant_ccomp,rmse,0.0
stack,internet_as,22963,48436,B0,cluster_pseudo_diameter,mean_l1,1.027
stack,internet_as,22963,48436,B0,cluster_deg_assort,emd,0.017013712386974494
stack,internet_as,22963,48436,B0,cluster_global_ccoeff,emd,0.003059813422132502
stack,internet_as,22963,48436,B0,cluster_local_ccoeff,emd,0.012407973587650426
stack,internet_as,22963,48436,B0,cluster_mean_degree,emd,0.008588983977410028
stack,internet_as,22963,48436,B0,cluster_mean_kcore,emd,0.007060115315926503
stack,internet_as,22963,48436,B0,cluster_n_concomp,emd,0.0
stack,internet_as,22963,48436,B0,cluster_frac_giant_ccomp,emd,0.0
stack,internet_as,22963,48436,B0,cluster_pseudo_diameter,emd,1.0270000000000001
stack,word_assoc,23132,297094,B0,frac_giant_ccomp,abs_diff,0.0
stack,word_assoc,23132,297094,B0,deg_assort,abs_diff,0.06314697827752956
stack,word_assoc,23132,297094,B0,global_ccoeff,abs_diff,0.02920527834764952
stack,word_assoc,23132,297094,B0,local_ccoeff,abs_diff,0.05939657925620499
stack,word_assoc,23132,297094,B0,node_coverage,abs_diff,0.0
stack,word_assoc,23132,297094,B0,n_nodes,rel_diff,0.0
stack,word_assoc,23132,297094,B0,n_edges,rel_diff,0.0
stack,word_assoc,23132,297094,B0,n_concomp,rel_diff,0.0
stack,word_assoc,23132,297094,B0,mean_degree,rel_diff,0.0
stack,word_assoc,23132,297094,B0,mean_kcore,rel_diff,0.03172299552585378
stack,word_assoc,23132,297094,B0,n_clusters,rel_diff,0.0
stack,word_assoc,23132,297094,B0,n_outliers,rel_diff,0.0
